24,29.074145005908385,29.074145005908385
25,25.75709653489253,25.75709653489253
26,13.479103504130839,13.479103504130839
27,6.954862964362387,6.954862964362387
28,3.917562074185044,3.917562074185044
29,2.4609995830755333,2.4609995830755333
30,2.570885065163754,2.570885065163754
31,1.6064707219664711,1.6064707219664711
32,2.1548822950037363,2.1548822950037363
33,2.7281032515764636,2.7281032515764636
34,2.395102126876483,2.395102126876483
35,3.0155217867131427,3.0155217867131427
36,3.01129739229077,3.01129739229077
37,2.272805554762334,2.272805554762334
38,2.105475445932677,2.105475445932677
39,1.7481641648457784,1.7481641648457784
40,1.4246298512810653,1.4246298512810653
41,1.6198316543842686,1.6198316543842686
42,1.4323021229151507,1.4323021229151507
43,1.4462033585363552,1.4462033585363552
44,1.5588661220614406,1.5588661220614406
45,1.4833251304611579,1.4833251304611579
46,1.4353969373105369,1.4353969373105369
47,1.4650244514578001,1.4650244514578001
48,1.4571947280478459,1.4571947280478459
49,1.571682006057195,1.571682006057195
50,1.807418709688949,1.807418709688949
51,1.9083416863765348,1.9083416863765348
52,2.0568512556793306,2.0568512556793306
53,2.2205979315494924,2.2205979315494924
54,2.16526901882318,2.16526901882318
55,1.9850067774671623,1.9850067774671623
56,1.848633657000822,1.848633657000822
57,1.5682984551072932,1.5682984551072932
58,1.468902838505118,1.468902838505118
59,1.3597465369669623,1.3597465369669623
60,1.232398364600854,1.232398364600854
61,1.2228653517423815,1.2228653517423815
62,1.2438200228705367,1.2438200228705367
63,1.2426441584452717,1.2426441584452717
64,1.3091700064779994,1.3091700064779994
65,1.3449399027860331,1.3449399027860331
66,1.2966921799087983,1.2966921799087983
67,1.3189933222462367,1.3189933222462367
68,1.2570598542503197,1.2570598542503197
69,1.2107069098212395,1.2107069098212395
70,1.2315842466628644,1.2315842466628644
71,1.2298404462521866,1.2298404462521866
72,1.2377371147266518,1.2377371147266518
73,1.3106225502644047,1.3106225502644047
74,1.3336456005102189,1.3336456005102189
75,1.3798304778619968,1.3798304778619968
76,1.3818945070648385,1.3818945070648385
77,1.351848024238842,1.351848024238842
